
(24099241,73295872,-56.02,'CA','Tujunga','Albertsons-Tujunga 6397 (6370)_6240 Foothill Bl_Tujunga California 91042_818-248-6945',34.24116923,-118.26728),
(14399314,34715154,-60.75,'CA','Ukiah','Albertsons-Ukiah 708 / (7008)_504 E. Perkins_Ukiah California 95482_707-462-3847',39.15095465,-123.2008424),
(01127559,92243140,-71.25,'CA','Ukiah','Safeway - Ukiah 1583_653 S State St_Ukiah California 94582_707-467-2700',39.144408,-123.20666),
(98597154,81341826,-52.52,'CA','Upland','Vons-Upland 2681_81 West Foothill Blvd_Upland California 91786',34.10706296,-117.6522003),
(79757677,09606065,-82.56,'CA','Vacaville','Albertsons-Vacaville 7281_1979 Peabody Rd_Vacaville California 95687_707-452-0991',38.33612929,-121.9704522),
(51627327,02374335,-38.17,'CA','Vacaville','Target Vacaville T-827_3000 Harvison Dr_Vacaville California 95687',38.35953766,-121.9633822),
(10753799,14136587,-57.22,'CA','Vacaville','Albertsons-Vacaville 7272_777 E. Monte Vista Ave._Vacaville California 95688_707-448-5723',38.35889478,-121.9828758),
(46656781,61779910,-54.13,'CA','Vacaville','Safeway-Vacaville 1109_2090 Harbison Dr_Vacaville California 95688',38.36045974,-121.9632456),
(73292804,19376943,-36.07,'CA','Valencia','Target Valencia T-257_24425 W. Magic Mountain Parkway_Valencia California 91355',34.41946791,-118.5615109),
(39257406,92017304,-32.38,'CA','Valencia','Vons-Valencia 2030_25850 N. The Old Road_Valencia California 91355',34.389846,-118.57307),
(01079041,91388698,-79.86,'CA','Vallejo','Albertsons-Vallejo 7254_1740 Tuolumne_Vallejo California 94589',38.12316872,-122.2376416),
(92024503,83072429,-61.61,'CA','Vallejo','Safeway - Vallejo 989_774 Admiral Callaghan_Vallejo California 94590',38.125556,-122.228168),
(57974388,77889417,-55.85,'CA','Vallejo','Safeway - Vallejo 1631_122 Robies Way_Vallejo California 94591',38.1055,-122.212),
(44681045,44168822,-48.78,'CA','Ventura','Vons - Ventura 2164_5688 Telephone Rd_Ventura California 93003',34.264736,-119.21517),
(12606683,98917939,-69.52,'CA','Ventura','Vons - Ventura 2678_6120 Telegraph Rd_Ventura California 93003',34.278253,-119.212959),
(07920462,53998830,-43.94,'CA','Ventura','Vons - Ventura 2096_115 W. MAIN ST._Ventura California 93001',34.2815,-119.3026),
(22086693,50918592,-84.45,'CA','Ventura','Vons-Ventura 2677_2764 E Thompson Blvd_Ventura California 93003',34.27214455,-119.2590093),
(54656473,45094473,-70.28,'CA','Victorville','Albertsons-Victorville 6530_13650-A Bear Valley Rd_Victorville California 92392_760-955-6002',34.47038559,-117.3656269),
(44407508,98066482,-64.14,'CA','Victorville','Vons-Victorville 2131_12199 Hesperia Rd_Victorville California 92392_760-241-2288',34.473537,-117.29149),
(38179981,98995675,-30.35,'CA','Visalia','Albertsons-Visalia 7252_3615 W Noble Avenue_Visalia California 93277',36.32590689,-119.3471602),
(68247446,73098642,-66.39,'CA','Vista','Albertsons-Vista 6797_1601 S Melrose Dr_Vista California 92083',33.16700689,-117.247354),
(15584699,39901996,-60.09,'CA','Weaverville','Tops Super Foods-Weaverville_1301 Main Street_Weaverville California 96093',40.72700258,-122.932194),
(32803621,48526205,-75.89,'CA','Westminster','Pavillions - Westminster 2206_16450 Beach Blvd_Westminster California 92683_714-842-8515',33.72322233,-117.9891547),
(15232259,51554382,-31.36,'CA','Whittier','Target Whittier T-2019_15614 Whittwood Lane_Whittier California 90603',33.94449997,-117.9965859),
(44695379,66305451,-79.71,'CA','Whittier','Vons - Whittier 2027_15740 Laforge St_Whittier California 90603_562-943-0516',33.94188742,-117.9937855),
(10933063,87368235,-43.25,'CA','Wildomar','Albertsons - Wildomar 6735_23805 Clinton Keith Rd_Wildomar California 92595',33.59776318,-117.2324018),
(90068031,14850838,-37.80,'CA','Willits','Safeway - Willits 965_845 Main Street_Willits California 95490',39.404156,-123.351699),
(02208091,48830587,-31.07,'CA','Windsor','Safeway - Windsor 1434_9080 Brooks Rd_Windsor California 95492_707-837-2000',38.554863,-122.80722),
(19178831,02365589,-51.48,'CO','Alamosa','Safeway-Alamosa 1681_1301 Main St_Alamosa Colorado 81101',37.46821505,-105.8756981),
(35563142,81688263,-84.07,'CO','Arvada','Albertsons-Arvada 893_14605 W 64th_Arvada Colorado 80004_303-467-0139',39.812537,-105.160753),
(55173437,20551643,-38.30,'CO','Arvada','Safeway-Arvada 1998_7561 W 80th Ave_Arvada Colorado 80003_303-420-0318',39.8418647,-105.0807872),
(38385890,79569000,-62.02,'CO','Arvada','Safeway-Arvada 1107_12680 W 64th Ave_Arvada Colorado 80004_303-722-0101',39.8126355,-105.14074),
(00569893,61868108,-62.37,'CO','Arvada','Super Target Arvada ST-2021_5171 Kipling Street_Arvada Colorado 80002',39.79125459,-105.1091937),
(83793203,47684669,-36.81,'CO','Arvada','Target Arvada T-48_7899 Wadsworth Blvd_Arvada Colorado 80003_303-425-0124',39.840462,-105.081863),
(39430937,38132890,-37.31,'CO','Aspen','Intrawest - Aspen_555 E Durant_Aspen Colorado 81611_970-544-6830',39.1870424,-106.8184008),
(16743473,35114394,-37.98,'CO','Aurora','Albertsons-Aurora 888_16746 East Smoky Hill Road_Aurora Colorado 800152470_303-690-8550',39.62723718,-104.795135),
(81690191,34922709,-46.25,'CO','Aurora','Albertsons-Aurora 841_1200 S Buckley Rd_Aurora Colorado 80011',39.69498,-104.79097),
(99800201,04059363,-83.53,'CO','Aurora','Albertsons-Aurora 899_6100 S Gun Club Rd_Aurora Colorado 80016',39.6041932,-104.7167176),
(73338425,82666120,-45.81,'CO','Aurora','King Soopers-Aurora 128_18211 E Hampden Ave_Aurora Colorado 80013_303-627-3300',39.65317208,-104.7767343),
(82798077,36420900,-81.36,'CO','Aurora','King Soopers-Aurora 39_3190 S Parker Rd_Aurora Colorado 80014_303-750-2450',39.65878991,-104.8449337),
(71843878,98830786,-38.49,'CO','Aurora','Safeway 137 - Aurora_12200 E. Mississippi Ave_Aurora Colorado 80014',39.696365,-104.84625),
(59419042,90680445,-69.02,'CO','Aurora','Safeway-Aurora 139_16921 E. Quincy Ave._Aurora Colorado 80010',39.63859796,-104.7905622),
(90156010,12394509,-72.44,'CO','Aurora','Safeway-Aurora 1928_18730 E Hampden Ave_Aurora Colorado 80013_720-876-2244',39.65291024,-104.7695729),
(70623062,87297069,-65.87,'CO','Aurora','Safeway-Aurora 2612_1677 S Havana_Aurora Colorado 80012',39.68607892,-104.8659745),
(84129663,60273192,-56.16,'CO','Aurora','Safeway-Centennial 1974_22675 E Aurora Pkwy_Aurora Colorado 80016_303-693-0410',39.57477207,-104.7216731),
(13973229,90604663,-40.66,'CO','Aurora','Super Target Aurora ST-1471_14200 E Ellsworth Rd_Aurora Colorado 80012_303-214-0114',39.71660063,-104.8222643),
(77100141,36393741,-37.81,'CO','Aurora','Super Target Aurora ST-1976_7400 S. Gartrell_Aurora Colorado 80237',39.5825206,-104.7235681),
(84126879,44659141,-63.53,'CO','Avon','Beaver Creek 1_Service Center_Avon Colorado 81620_970-845-6245',39.5673,-106.416),
(89108353,31410618,-68.21,'CO','Avon','City Market-Avon CO 426_260 Beaver Creek Pl_Avon Colorado 81620',39.63479204,-106.5178998),
(44253470,03807178,-41.66,'CO','Blackhawk','Mountain High Casino_110 Richman Rd_Blackhawk Colorado 80422',39.7995491,-105.4886703),
(44757749,97030010,-38.17,'CO','Boulder','Safeway-Boulder 1615_3325 28th St_Boulder Colorado 80301_303-938-1271',40.0348597,-105.2584617),
(86265451,89169455,-42.97,'CO','Boulder','Safeway-Boulder 2919_4800 E Baseline Road_Boulder Colorado 80302_303-494-5373',39.999863,-105.23402),
(46124257,47962308,-83.56,'CO','Boulder','Safeway-Boulder 2911_2798 Arapahoe Ave_Boulder Colorado 803026714',40.01455055,-105.25857),
(78642681,87352457,-44.49,'CO','Boulder','Target Boulder T-64_2800 Pearl St_Boulder Colorado 80301_303-449-3400',40.0222994,-105.2582831),
(67514558,59801351,-83.16,'CO','Brighton','Super Target Brighton ST-2183_2171 Prairie Center Pkwy_Brighton Colorado 80601',39.9718,-104.7994),
(18974457,80928015,-55.38,'CO','Broomfield','Safeway-Broomfield 2624_3600 W 144th Ave_Broomfield Colorado 80020',39.95765428,-105.0345103),
(82910044,20474613,-42.06,'CO','Broomfield','Safeway-Broomfield 1146_6775 W 120th Ave_Broomfield Colorado 80020_303-466-7969',39.914486,-105.071356),
(68307797,71821474,-30.04,'CO','Broomfield','The Great Indoors - Broomfield_231 E. Flat Iron Circle_Broomfield Colorado 80021_720-887-8313',39.931059,-105.125593),
(69747753,50556465,-52.72,'CO','Centennial','Safeway-Aurora 1933_20153 E Smoky Hill Rd_Centennial Colorado 80015',39.61030589,-104.7517877),
(67290215,80267057,-68.75,'CO','Conifer','Safeway - Conifer 2792_Hwy 285 & Light Ln_Conifer Colorado 80433',39.5318,-105.3045),
(45202935,76852074,-75.12,'CO','Conifer','King Soopers-Aspen Park 87_25637 Conifer Road_Conifer Colorado 80433',39.542984,-105.29343),
(73046118,02857375,-32.57,'CO','Copper','Intrawest-Copper Resort Village 3_910 Copper Rd_Copper Colorado 80443',39.50425688,-106.1415973),
(28625082,16449796,-62.65,'CO','Denver','Albertsons-Denver 822_1442 S Parker Rd_Denver Colorado 80231_720-748-1254',39.69040143,-104.890802),
(01257512,38623149,-82.95,'CO','Denver','Albertsons-Denver 836_200 Quebec St_Denver Colorado 802306181_303-340-4455',39.71295331,-104.9033455),
(76782405,08177744,-34.82,'CO','Denver','Albertsons-Denver 831_5141 Chambers Rd_Denver Colorado 80239',39.79122386,-104.8097651),
(13487418,50072342,-69.66,'CO','Denver','Albertsons-Denver 885_323 S Broadway_Denver Colorado 80209_303-744-8531',39.71074837,-104.9875425),
(16258312,85982186,-47.14,'CO','Denver','Atrium @ 1700 Broadway_1700 Broadway_Denver Colorado 80290',39.743404,-104.987399),
(12543962,29942396,-55.31,'CO','Denver','Bass Pro Shops & SuperTarget- Denver - lobby_7970 E. 49th Avenue_Denver Colorado 80204',39.7867,-104.8678),
(47850835,68803473,-68.25,'CO','Denver','Cherry Creek Mall_3000 1st Ave._Denver Colorado 80206_303-320-7560',39.7181,-104.952199),
(88161122,89250454,-76.95,'CO','Denver','Denver Marriott CC - Lobby_1701 California Street_Denver Colorado 80202_303-297-1300',39.74603239,-104.9910204),
(63865133,54816720,-66.66,'CO','Denver','Grand Hyatt Denver_1740 Welton St_Denver Colorado 80202_303-295-1234',39.74574846,-104.9895015),
(85733672,63908002,-75.33,'CO','Denver','King Soopers - Denver 5_1355 Krameria_Denver Colorado 80220_303-399-1086',39.7376137,-104.9162272),
(73384755,29806286,-66.85,'CO','Denver','King Soopers-Denver 19_3100 S Sheridan_Denver Colorado 80227_303-937-4400',39.66036,-105.05292),
(27389554,60495023,-56.53,'CO','Denver','King Soopers - Denver 72_2750 S Colorado Blvd_Denver Colorado 80222',39.6667,-104.9404),
(86840756,27416441,-41.37,'CO','Denver','King Soopers-Denver 29_1155 E. 9th Ave._Denver Colorado 802183738_303-832-5262',39.73042189,-104.9734523),
(15827202,71637848,-38.46,'CO','Denver','Safeway - Denver 1463_2150 S Downing_Denver Colorado 80210_303-722-6117',39.677593,-104.973221),
(22493345,56242868,-81.84,'CO','Denver','Safeway - Denver 2246_757 E 20th Ave_Denver Colorado 80205_303-861-8169',39.74743151,-104.977432),
(21627695,26842983,-50.27,'CO','Denver','Safeway-Denver 1038_1653 S Colorado Blvd_Denver Colorado 80210_303-691-2960',39.68653158,-104.9406776),
(21290191,73410105,-83.21,'CO','Denver','Safeway-Denver 1145_1955 S Sheridan Blvd_Denver Colorado 80227_303-989-9892',39.68137506,-105.0531813),
(16682521,72718184,-68.78,'CO','Denver','Safeway-Denver 1614_560 Corona St._Denver Colorado 80218_303-777-1231',39.72438737,-104.9740542),
(98396360,16006677,-80.64,'CO','Denver','Safeway-Denver 100_3110  E  1st Ave_Denver Colorado 80206',39.71775493,-104.951232),
(33649796,94715124,-44.70,'CO','Denver','Safeway-Denver 1115_7150 Leetsdale Drive_Denver Colorado 80224_303-377-6939',39.6991094,-104.9051893),
(69184073,38466425,-38.93,'CO','Denver','Safeway-Denver 1267_6460 East Yale Ave_Denver Colorado 80222',39.66762477,-104.9136015),
(72161268,64455894,-32.22,'CO','Denver','Safeway-Denver 244_3800 W 44th Ave_Denver Colorado 80211_303-458-8418',39.77671745,-105.0370018),
(80030512,05204444,-34.26,'CO','Denver','Safeway-Denver 2714_6220 E 14th St_Denver Colorado 80220',39.7383377,-104.9159609),
(42654912,05030901,-75.31,'CO','Denver','Safeway-Denver 29_4950 E Hampden Ave_Denver Colorado 80222_303-691-0051',39.65302113,-104.9298757),
(96032654,77967564,-68.62,'CO','Denver','Westin Tabor Center - Lobby_1672 Lawrence_Denver Colorado 80202_303-572-9100',39.74915048,-104.9956439),
(68624724,74546547,-72.18,'CO','Durango','Albertsons-Durango 801_311 West College Drive_Durango Colorado 81301_970-982-2224',37.27062642,-107.8847273),
(90488655,61227320,-75.77,'CO','Durango','College & Main-Durango_558 Main Avenue_Durango Colorado 81301_970-375-1694',37.26997223,-107.8818339),
(86408451,98444792,-36.01,'CO','Elizabeth','Safeway-Elizabeth 1532_220 S Elizabeth Street_Elizabeth Colorado 80107_303-646-0336',39.36065139,-104.6068839),
(69007762,31918923,-84.72,'CO','Englewood','Safeway - Englewood 17_201 E Jefferson Ave_Englewood Colorado 80110',39.65238319,-104.9893103),
(14582478,81521508,-48.52,'CO','Englewood','Safeway-Englewood 0008_7375 E Arapahoe Road_Englewood Colorado 80112_303-771-8707',39.59511205,-104.9029767),
(57089127,98699205,-56.40,'CO','Englewood','Target Arapahoe T-147_6767 S Clinton St_Englewood Colorado 80112',39.59340792,-104.880478),
(44895535,24075590,-74.13,'CO','Erie','Safeway-Erie 1667_3333 Arapahoe Rd B_Erie Colorado 80516_720-890-0959',40.01471106,-105.0554675),
(05224652,08148317,-62.44,'CO','Evergreen','Safeway - Evergreen 10_3851 S. Hwy 74_Evergreen Colorado 80439',39.6446,-105.3585),
(51164591,74802289,-83.94,'CO','Evergreen','Albertsons-Evergreen 815_30931 Stagecoach Blvd_Evergreen Colorado 80439_303-679-0403',39.65271064,-105.346937),
(59569485,29949421,-53.35,'CO','Falcon','Safeway-Falcon 1644_7655 McLaughlin Road_Falcon Colorado 80831_719-495-7300',38.94218825,-104.6041333),
(88966417,60325498,-59.76,'CO','Firestone','King Soopers-Firestone 105_6110 Firestone Blvd_Firestone Colorado 80520',40.1122,-104.9392),
(01649175,48732061,-49.21,'CO','Firestone','Safeway-Firestone 1828_8134 County Rd 13_Firestone Colorado 80520_303-836-2844',40.117924,-104.94182),
(85847657,56422631,-48.80,'CO','Fountain','Safeway-Fountain 1975_6925 Mesa Ridge Parkway_Fountain Colorado 80911_719-322-9351',38.72281922,-104.7160244),
(71613372,47715349,-66.98,'CO','Fraser','Safeway-Fraser 1568_40 Colorado Hwy 804_Fraser Colorado 80442_970-726-9484',39.945,-105.8166),
(76461409,84592920,-30.36,'CO','Frisco','Intrawest-Copper Resort Entrance_50 Hwy 91_Frisco Colorado 80443_970-968-3471',39.5388,-106.1301),
(59992824,01245962,-63.63,'CO','Frisco','Safeway-Frisco 836_1008 N Summit Blvd_Frisco Colorado 80443_970-668-5144',39.5752,-106.1013),
(43754084,11212688,-74.97,'CO','Glendale','Super Target Glendale ST-1806_4301 E Virginia Ave_Glendale Colorado 80246',39.70732182,-104.9373462),
(98889032,52773601,-31.09,'CO','Golden','Safeway-Golden 322_1701 Jackson St_Golden Colorado 80401_303-278-1861',39.75201857,-105.2164482),
(36338061,17849959,-64.29,'CO','Granby','City Market-Granby 446_1001 Thompson Road_Granby Colorado 80446_970-887-7140',40.0251,-105.8822),
(22949196,68681327,-82.78,'CO','Greeley','Safeway-Greeley 2666_4548 Center Place Drive_Greeley Colorado 80631',40.39489988,-104.7489491),
(32322467,57420730,-37.70,'CO','Greeley','Safeway-Greeley 2918_3526 W 10th St_Greeley Colorado 80631_970-351-8350',40.422643,-104.736496),
(04445343,36934592,-68.41,'CO','Greeley','Target Greeley T-1813_4400 Centerplace Dr_Greeley Colorado 80034',40.39584586,-104.7419686),
(58922843,51439797,-38.16,'CO','Greeley','University Center - UNCO Greeley_2045 10th Ave_Greeley Colorado 80639',40.40528,-104.69482),
(58485183,73590193,-58.35,'CO','Keystone','Keystone River Run Relocation_140 Ida Belle Road_Keystone Colorado 80435',39.60765569,-105.942108),
(12939274,79515970,-48.69,'CO','Lafayette','Albertsons-Lafayette 808_555 South Boulder Road West_Lafayette Colorado 80026',39.98713684,-105.0968475),
(69595740,91220728,-83.44,'CO','Lafayette','King Soopers-Lafayette 135_480 North Hwy 287_Lafayette Colorado 80026',39.97949119,-105.0974117),
(92830854,38030195,-61.39,'CO','Lakewood','Colorado Mills_14500 W Colfax Ave_Lakewood Colorado 80401_303-216-1400',39.7343475,-105.1605277),
(10805006,40698282,-54.96,'CO','Lakewood','Colfax & Wadsworth-Lakewood_1509 Wadsworth Blvd_Lakewood Colorado 80215_303-232-0982',39.740509,-105.081399),
(75628872,51223543,-76.35,'CO','Lakewood','King Soopers-Lakewood 127_7984 W Alameda Ave_Lakewood Colorado 80226',39.7108,-105.0856),
(63354501,48368833,-78.39,'CO','Lakewood','King Soopers-Lakewood 59_1545 S Kipling Ct_Lakewood Colorado 80226_303-989-8180',39.68819,-105.110669),
(61087369,60187691,-50.30,'CO','Lakewood','Safeway-Lakewood 41_13111 W Alameda Pkwy_Lakewood Colorado 80228_303-980-9343',39.69557731,-105.1463022),
(69555680,62995891,-44.55,'CO','Lakewood','Safeway - Lakewood 344_9160 West Colfax Avenue_Lakewood Colorado 80215_303-232-4989',39.74013862,-105.0998434),
(19142763,86778889,-40.18,'CO','Lakewood','Super Target Lakewood ST-1500_14500 W Colfax Ave_Lakewood Colorado 804013221_303-273-9940',39.73434887,-105.1605226),
(22663607,58056245,-44.65,'CO','Littleton','Albertsons-Littleton 874_3615 W Bowles Avenue_Littleton Colorado 801232800_303-798-1690',39.61003992,-105.0342654),
(24430573,06646528,-67.30,'CO','Littleton','Albertsons-Littleton 839_8434 South Kipling Pkwy_Littleton Colorado 80127_720-922-0305',39.559328,-105.109621),
(85894675,69527637,-45.04,'CO','Littleton','Albertsons-Littleton 895_7450 South University_Littleton Colorado 80122',39.581903,-104.960042),
(89403426,56987222,-45.68,'CO','Littleton','King Soopers - Littleton 27_9551 S University_Littleton Colorado 80126_303-470-3216',39.542829,-104.939202),
(87531810,33784224,-59.57,'CO','Littleton','Park Meadows_8405 Park Meadows Center Drive_Littleton Colorado 80124_303-792-5796',39.56273354,-104.8725823),
(14590635,42808166,-39.08,'CO','Littleton','King Soopers-Littleton 25_11747 W Ken Caryl Ave_Littleton Colorado 80127_303-933-5100',39.58083342,-105.1312568),
(65554866,60973033,-68.64,'CO','Littleton','Safeway-Littleton 1548_9229 E.  Lincoln Ave_Littleton Colorado 80124_303-649-9111',39.53633827,-104.8839409),
(84547374,63765981,-37.71,'CO','Littleton','Safeway - Littleton 1249_Pierce & Ken Caryl_Littleton Colorado 80128',39.58065,-105.0728),
(03911157,17940991,-61.46,'CO','Littleton','Safeway-Littleton 1599_12442 W Ken Caryl Ave_Littleton Colorado 80127',39.58050569,-105.1353397),
(55705683,61137363,-66.11,'CO','Littleton','Safeway-Roxborough 2722_8335 N Rampart Range Rd_Littleton Colorado 80125_303-242-3563',39.4836058,-105.0732669),
(65921083,87470977,-34.10,'CO','Littleton','Super Target Littleton ST-1776_9390 W Cross Dr_Littleton Colorado 80123_720-922-1475',39.60988234,-105.1026777),
(83842669,47706710,-42.45,'CO','Longmont','Safeway-Longmont 1116_1050 Ken Pratt Blvd_Longmont Colorado 80501_303-651-7952',40.15227745,-105.1095561),
(63105405,98232629,-51.18,'CO','Longmont','Safeway-Longmont 1634_1630 Pace Street_Longmont Colorado 80501',40.16219282,-105.0738018),
(26927656,58708699,-35.34,'CO','Longmont','Safeway-Longmont 2910_1632 Hover Road_Longmont Colorado 80501_303-776-0506',40.15977081,-105.1306766),
(18914616,82910957,-36.81,'CO','Longmont','Super Target Longmont T-2218_551 S Hover Rd_Longmont Colorado 80501',40.15287,-105.13052),
(48411911,37475064,-70.91,'CO','Louisville','King Soopers-Louisville 13_1375 S Boulder Rd_Louisville Colorado 80027_303-675-1800',39.9627,-105.1508),
(78408338,08792973,-63.00,'CO','Monument','Safeway-Monument 1440_624 Hwy 105_Monument Colorado 801328437_719-488-1187',39.092866,-104.820408),
(19001551,46235400,-47.34,'CO','Parker','Safeway-Parker 1446_11051 S Parker Road_Parker Colorado 80134_303-840-1604',39.51626383,-104.7646631),
(13926931,11434143,-48.32,'CO','Parker','Super Target Parker ST-2219_11150 S. Twenty Mile Rd._Parker Colorado 80134',39.512413,-104.77358),
(44674214,42632333,-53.67,'CO','Superior','Safeway-Superior 1656_1601 Coalton Rd_Superior Colorado 80027',39.92887949,-105.1424704),
(22360078,40313180,-41.31,'CO','Superior','Super Target Superior ST-1769_400 Marshall Road_Superior Colorado 80027',39.95506668,-105.1679611),
(83079434,30552715,-69.22,'CO','Thornton','Safeway-Thornton 1873_811 Thornton Parkway_Thornton Colorado 80229',39.87036868,-104.9572698),
(74722459,48277270,-72.99,'CO','Thornton','Super Target Thornton ST-1372_1001 E 120th Ave_Thornton Colorado 80241_303-280-0400',39.91423798,-104.9753876),
(08551920,41178112,-78.36,'CO','Thornton','Albertsons-Thornton 892_3840 E 104th Ave_Thornton Colorado 80229_303-255-7347',39.884663,-104.943386),
(28179729,18058204,-64.69,'CO','Thornton','Safeway-Thornton 242_3904   E 120th Ave_Thornton Colorado 80223_303-457-2995',39.913663,-104.94146),
(24881205,45189826,-59.25,'CO','Vail','Safeway-Vail 631_2131 N Frontage Rd W_Vail Colorado 81657_970-476-3561',39.63066473,-106.4173263),
(22307571,91583480,-31.41,'CO','Westminster','Safeway-Westminister 1685_12900 Zuni_Westminster Colorado 80234_720-929-9191',39.930482,-105.01542),
(15821067,64754373,-58.77,'CO','Westminster','Super Target Westminster ST-1929_10445 Reed Street_Westminster Colorado 80021',39.88639,-105.07444),
(97688781,99375836,-40.95,'CO','Westminster','Super Target Westminster ST - 2197_14451 Orchard Pkwy_Westminster Colorado 80020',39.9358,-105.0505),
(44057980,01465570,-39.64,'CO','Wheatridge','King Soopers-Wheatridge 20_3400 Yongfield_Wheatridge Colorado 80033_303-238-6486',39.76457588,-105.1424431),
(04406408,91950375,-71.56,'CO','Windsor','King Soopers-Windsor 104_1520 Main Street_Windsor Colorado 80550',40.47963715,-104.9252625),
(94710904,02613369,-75.34,'CO','Windsor','Safeway-Windsor_1535 Main St_Windsor Colorado 80550_970-674-1177',40.479363,-104.925436),
(97838295,65112475,-83.52,'CT','Branford','Travel Ctr-New Haven_3 E Industrial Rd_Branford Connecticut 06405',41.296969,-72.763951),
(39671158,02997873,-68.92,'CT','Groton','Mystic Marriott Hotel & Spa_625 North Road_Groton Connecticut 06340_860-405-0107',41.36382904,-72.02741209),
(28976435,16141164,-78.01,'CT','Groton','Pfizer Groton - Lobby Alcove_9 Eastern Point Rd._Groton Connecticut 06340',41.348015,-72.07888),
(90655273,20073318,-35.81,'CT','Hartford','Connecticut Convention Center_100 Columbus Blvd_Hartford Connecticut 06103_860-249-6000',41.762286,-72.670118),
(76973519,60974493,-70.14,'CT','Hartford','Marriott Hartford - Lobby_200 Columbus Blvd_Hartford Connecticut 06106_860-249-8000',41.762985,-72.66978),
(91563985,55135345,-53.06,'CT','Milford','Target Milford T-2045_1911 Boston Post Road_Milford Connecticut 06460_203-306-5063',41.21524675,-73.07648539),
(12340496,62726956,-77.55,'CT','Southington','Southington - Queen Street_613 Queen Street_Southington Connecticut 06489_860-621-6611',41.633992,-72.873599),
(91870551,77664301,-44.33,'CT','Stamford','Target Stamford T-1544_21 Broad St_Stamford Connecticut 06901',41.05556701,-73.54251144),
(05806627,46512073,-45.67,'CT','Torrington','Price Chopper-Torrington 156_990 Torrington St_Torrington Connecticut 06790_860-496-5051',41.81968,-73.08103),
(26734148,94079661,-39.31,'CT','Trumbull','Target Trumbull T-1956_120 Hawley Lane_Trumbull Connecticut 06611',41.233513,-73.14989),
(58990658,44689916,-61.40,'CT','Trumbull','Trumbull Mall_5065 Main Street_Trumbull Connecticut 06611_203-374-0077',41.22965828,-73.21981232),
(97785725,95766578,-51.83,'CT','Uncasville','Mohegan Sun_One Mohegan Sun Blvd._Uncasville Connecticut 06382_860-204-7378',41.4865,-72.0817),
(84902968,27818093,-73.32,'CT','Vernon','Price Chopper-Vernon 205_35 Talcottville Rd_Vernon Connecticut 06066_860-875-1211',41.82653485,-72.49693925),
(48032270,91554163,-34.76,'CT','Waterbury','Target Waterbury T-2156_300 Chase Ave_Waterbury Connecticut 06704',41.58167,-73.0346),
(28417252,76220906,-47.65,'CT','Windsor','Target - Windsor T-2213_1075 Kennedy Rd_Windsor Connecticut 06095',41.893204,-72.65027),
(56499783,88406483,-49.17,'DC','Washington','1110 Vermont Ave. NW_1110 Vermont Ave. NW_Washington Washington DC 20006_(202) 467-0821',38.903913,-77.033024),
(17703346,16720850,-44.70,'DC','Washington','19th & K Street_1900 K St NW_Washington Washington DC 20006_202-296-8002',38.90238061,-77.0439601),
(01495862,88715570,-65.60,'DC','Washington','1700 Pennsylvania Ave. Kiosk_1730 Pennsylvania Avenue_Washington Washington DC 20006_202-393-1811',38.89897576,-77.04014203),
(34930231,47364038,-39.87,'DC','Washington','24th & M Streets_2400 M Street NW_Washington Washington DC 20037_(202) 728-0312',38.9051,-77.0515),
(97339258,78014941,-37.34,'DC','Washington','Chevy Chase Pavillion_5335 Wisconsin Ave NW_Washington Washington DC 20015_(202) 244-6224',38.95963808,-77.08512565),
(38983690,71706200,-51.92,'DC','Washington','DC Convention Center Supreme Ct Foo_801 Mt Vernon Ave_Washington Washington DC 20001_202-249-3544',38.90289629,-77.02288897),
(06683341,37978933,-65.92,'DC','Washington','George Washington Univ Hospital_900 23rd St NW_Washington Washington DC 20037',38.90070721,-77.05008678),
(74605099,75255887,-68.94,'DC','Washington','Grand Hyatt Washington_1000 H St NW_Washington Washington DC 20001_202-582-1234',38.8997,-77.0262),
(59111810,95335575,-42.06,'DC','Washington','Hamilton Crowne Plaza_Washington Washington DC 200053411',38.9025,-77.032),
(72370184,40592259,-47.57,'DC','Washington','Marriott Wardman Park_2660 Woodley Rd. NW_Washington Washington DC 20008_202-378-5376',38.925716,-77.054372),
(86633453,45245280,-80.81,'DC','Washington','Renaissance DC Hotel Lobby_999 9th St NW_Washington Washington DC 20001',38.90242842,-77.02388618),
(81617952,36533178,-75.74,'DC','Washington','Safeway - Washington 4205_415 14th St SE_Washington Washington DC 20003_202-547-4333',38.883903,-76.985499),
(23432031,85472639,-49.22,'DC','Washington','Safeway-Wash DC 1276_6500 Piney Branch Rd NW_Washington Washington DC 20012_202-723-5644',38.9687533,-77.02609593),
(81068370,48471930,-63.12,'DC','Washington','Safeway-Wash DC 1445_2845 Alabama Ave SE_Washington Washington DC 20020',38.86031006,-76.96589104),
(54830108,63190278,-71.19,'DC','Washington','Safeway-Washing_1855 Wisconsin Ave NW_Washington Washington DC 20007',38.91531274,-77.06756676),
(70048250,35152374,-62.68,'DC','Washington','Safeway-Washington 4270_1601 Maryland Ave NE_Washington Washington DC 20002_202-398-6903',38.901351,-76.980461),
(25314108,65747283,-81.82,'DE','Dover','ACME-Dover 7822_1001 N Dupont Hwy_Dover Delaware 19901_302-674-8307',39.18158545,-75.52983336),
(01371183,12103536,-73.44,'DE','Dover','Safeway-Dover 1763_190 John Hunn  Brown_Dover Delaware 19901',39.157,-75.5053),
